customer_id,R_days,F_count,M_amount,R_score,F_score,M_score,RFM_score,segment
2280,90,35,67,2,4,3,9,Potential Loyalists
2281,14,31,21,4,4,1,9,Potential Loyalists
2282,365,41,27,1,5,1,7,Potential Loyalists
2283,365,8,97,1,1,5,7,Potential Loyalists
2284,14,34,45,4,4,2,10,Loyal Customers
2285,365,20,63,1,2,3,6,At Risk
2286,90,38,100,2,4,5,11,Loyal Customers
2287,90,35,38,2,4,2,8,Potential Loyalists
2288,365,6,45,1,1,2,4,Low Value / Churn Risk
2289,7,50,91,5,5,5,15,Champions
2290,7,47,82,5,5,4,14,Champions
2291,90,23,48,2,3,2,7,Potential Loyalists
2292,90,13,30,2,2,1,5,At Risk
2293,30,31,34,3,4,1,8,Potential Loyalists
2294,90,16,68,2,2,4,8,Potential Loyalists
2295,365,40,95,1,4,5,10,Loyal Customers
2296,90,45,22,2,5,1,8,Potential Loyalists
2297,90,50,88,2,5,5,12,Loyal Customers
2298,90,1,83,2,1,4,7,Potential Loyalists
2299,90,10,87,2,1,5,8,Potential Loyalists
2300,90,48,57,2,5,3,10,Loyal Customers
2301,30,38,88,3,4,5,12,Loyal Customers
2302,365,21,20,1,3,1,5,At Risk
2303,30,38,39,3,4,2,9,Potential Loyalists
2304,14,31,71,4,4,4,12,Loyal Customers
2305,14,9,73,4,1,4,9,Potential Loyalists
2306,7,47,63,5,5,3,13,Champions
2307,14,8,78,4,1,4,9,Potential Loyalists
2308,365,30,96,1,3,5,9,Potential Loyalists
2309,90,22,81,2,3,4,9,Potential Loyalists
2310,90,3,95,2,1,5,8,Potential Loyalists
2311,30,15,68,3,2,4,9,Potential Loyalists
2312,90,10,28,2,1,1,4,Low Value / Churn Risk
2313,90,19,30,2,2,1,5,At Risk
2314,14,36,31,4,4,1,9,Potential Loyalists
2315,90,12,95,2,2,5,9,Potential Loyalists
2316,90,49,79,2,5,4,11,Loyal Customers
2317,365,7,39,1,1,2,4,Low Value / Churn Risk
2318,30,28,34,3,3,1,7,Potential Loyalists
2319,365,30,28,1,3,1,5,At Risk
2320,30,29,38,3,3,2,8,Potential Loyalists
2321,90,9,55,2,1,3,6,At Risk
2322,14,27,31,4,3,1,8,Potential Loyalists
2323,14,21,84,4,3,4,11,Loyal Customers
2324,30,36,93,3,4,5,12,Loyal Customers
2325,365,19,28,1,2,1,4,Low Value / Churn Risk
2326,7,47,55,5,5,3,13,Champions
2327,365,38,63,1,4,3,8,Potential Loyalists
2328,14,22,94,4,3,5,12,Loyal Customers
2329,14,29,36,4,3,2,9,Potential Loyalists
2330,365,42,97,1,5,5,11,Loyal Customers
2331,90,47,63,2,5,3,10,Loyal Customers
2332,14,10,77,4,1,4,9,Potential Loyalists
2333,30,10,53,3,1,3,7,Potential Loyalists
2334,90,1,77,2,1,4,7,Potential Loyalists
2335,30,7,79,3,1,4,8,Potential Loyalists
2336,14,10,37,4,1,2,7,Potential Loyalists
2337,7,11,94,5,2,5,12,Loyal Customers
2338,365,5,76,1,1,4,6,At Risk
2339,90,21,68,2,3,4,9,Potential Loyalists
2340,90,24,65,2,3,3,8,Potential Loyalists
2341,14,37,24,4,4,1,9,Potential Loyalists
2342,90,22,31,2,3,1,6,At Risk
2343,14,16,89,4,2,5,11,Loyal Customers
2344,30,44,49,3,5,2,10,Loyal Customers
2345,14,14,92,4,2,5,11,Loyal Customers
2346,90,23,32,2,3,1,6,At Risk
2347,14,46,67,4,5,3,12,Loyal Customers
2348,90,46,64,2,5,3,10,Loyal Customers
2349,90,16,84,2,2,4,8,Potential Loyalists
2350,90,40,34,2,4,1,7,Potential Loyalists
2351,365,21,26,1,3,1,5,At Risk
2352,14,25,50,4,3,2,9,Potential Loyalists
2353,90,25,46,2,3,2,7,Potential Loyalists
2354,90,25,71,2,3,4,9,Potential Loyalists
2355,30,27,78,3,3,4,10,Loyal Customers
2356,30,12,35,3,2,2,7,Potential Loyalists
2357,90,27,58,2,3,3,8,Potential Loyalists
2358,14,40,67,4,4,3,11,Loyal Customers
2359,90,38,93,2,4,5,11,Loyal Customers
2360,90,44,81,2,5,4,11,Loyal Customers
2361,90,27,80,2,3,4,9,Potential Loyalists
2362,90,30,64,2,3,3,8,Potential Loyalists
2363,30,24,41,3,3,2,8,Potential Loyalists
2364,14,38,79,4,4,4,12,Loyal Customers
2365,90,4,60,2,1,3,6,At Risk
2366,30,32,91,3,4,5,12,Loyal Customers
2367,14,32,66,4,4,3,11,Loyal Customers
2368,14,28,85,4,3,5,12,Loyal Customers
2369,90,6,38,2,1,2,5,At Risk
2370,30,24,23,3,3,1,7,Potential Loyalists
2371,7,38,71,5,4,4,13,Champions
2372,365,28,25,1,3,1,5,At Risk
2373,14,9,39,4,1,2,7,Potential Loyalists
2374,90,21,20,2,3,1,6,At Risk
2375,30,31,73,3,4,4,11,Loyal Customers
2376,90,18,63,2,2,3,7,Potential Loyalists
2377,7,5,94,5,1,5,11,Loyal Customers
2378,365,22,94,1,3,5,9,Potential Loyalists
2379,14,37,71,4,4,4,12,Loyal Customers
2380,30,22,77,3,3,4,10,Loyal Customers
2381,14,36,66,4,4,3,11,Loyal Customers
2382,365,23,23,1,3,1,5,At Risk
2383,7,44,60,5,5,3,13,Champions
2384,365,25,72,1,3,4,8,Potential Loyalists
2385,90,40,35,2,4,2,8,Potential Loyalists
2386,7,12,31,5,2,1,8,Potential Loyalists
2387,30,14,33,3,2,1,6,At Risk
2388,30,14,95,3,2,5,10,Loyal Customers
2389,365,10,68,1,1,4,6,At Risk
2390,90,17,87,2,2,5,9,Potential Loyalists
2391,14,24,64,4,3,3,10,Loyal Customers
2392,90,31,74,2,4,4,10,Loyal Customers
2393,365,36,62,1,4,3,8,Potential Loyalists
2394,90,38,97,2,4,5,11,Loyal Customers
2395,14,23,47,4,3,2,9,Potential Loyalists
2396,14,47,83,4,5,4,13,Champions
2397,7,20,82,5,2,4,11,Loyal Customers
2398,30,41,26,3,5,1,9,Potential Loyalists
2399,14,44,81,4,5,4,13,Champions
2400,30,31,44,3,4,2,9,Potential Loyalists
2401,14,11,88,4,2,5,11,Loyal Customers
2402,14,25,76,4,3,4,11,Loyal Customers
2403,7,31,89,5,4,5,14,Champions
2404,7,40,22,5,4,1,10,Loyal Customers
2405,14,23,33,4,3,1,8,Potential Loyalists
2406,90,5,97,2,1,5,8,Potential Loyalists
2407,7,26,57,5,3,3,11,Loyal Customers
2408,14,11,38,4,2,2,8,Potential Loyalists
2409,90,44,55,2,5,3,10,Loyal Customers
2410,90,47,37,2,5,2,9,Potential Loyalists
2411,30,46,43,3,5,2,10,Loyal Customers
2412,90,35,96,2,4,5,11,Loyal Customers
2413,14,8,51,4,1,2,7,Potential Loyalists
2414,7,30,95,5,3,5,13,Champions
2415,14,14,26,4,2,1,7,Potential Loyalists
2416,7,30,34,5,3,1,9,Potential Loyalists
2417,90,26,83,2,3,4,9,Potential Loyalists
2418,14,32,24,4,4,1,9,Potential Loyalists
2419,90,47,69,2,5,4,11,Loyal Customers
2420,90,11,40,2,2,2,6,At Risk
2421,365,28,87,1,3,5,9,Potential Loyalists
2422,90,2,46,2,1,2,5,At Risk
2423,7,45,82,5,5,4,14,Champions
2424,90,7,81,2,1,4,7,Potential Loyalists
2425,14,28,57,4,3,3,10,Loyal Customers
2426,90,34,49,2,4,2,8,Potential Loyalists
2427,90,26,42,2,3,2,7,Potential Loyalists
2428,90,45,26,2,5,1,8,Potential Loyalists
2429,365,34,38,1,4,2,7,Potential Loyalists
2430,14,47,57,4,5,3,12,Loyal Customers
2431,90,42,100,2,5,5,12,Loyal Customers
2432,90,27,73,2,3,4,9,Potential Loyalists
2433,30,43,66,3,5,3,11,Loyal Customers
2434,14,16,73,4,2,4,10,Loyal Customers
2435,30,40,45,3,4,2,9,Potential Loyalists
2436,14,29,27,4,3,1,8,Potential Loyalists
2437,90,38,24,2,4,1,7,Potential Loyalists
2438,7,34,59,5,4,3,12,Loyal Customers
2439,7,30,20,5,3,1,9,Potential Loyalists
2440,365,45,44,1,5,2,8,Potential Loyalists
2441,365,47,90,1,5,5,11,Loyal Customers
2442,30,5,36,3,1,2,6,At Risk
2443,14,50,95,4,5,5,14,Champions
2444,14,24,30,4,3,1,8,Potential Loyalists
2445,14,15,65,4,2,3,9,Potential Loyalists
2446,7,50,96,5,5,5,15,Champions
2447,30,7,65,3,1,3,7,Potential Loyalists
2448,14,10,47,4,1,2,7,Potential Loyalists
2449,14,38,25,4,4,1,9,Potential Loyalists
2450,14,31,56,4,4,3,11,Loyal Customers
2451,90,7,76,2,1,4,7,Potential Loyalists
2452,30,27,60,3,3,3,9,Potential Loyalists
2453,90,45,67,2,5,3,10,Loyal Customers
2454,365,13,95,1,2,5,8,Potential Loyalists
2455,365,33,72,1,4,4,9,Potential Loyalists
2456,90,25,98,2,3,5,10,Loyal Customers
2457,30,5,83,3,1,4,8,Potential Loyalists
2458,90,23,37,2,3,2,7,Potential Loyalists
2459,7,17,85,5,2,5,12,Loyal Customers
2460,7,14,36,5,2,2,9,Potential Loyalists
2461,365,28,36,1,3,2,6,At Risk
2462,7,19,86,5,2,5,12,Loyal Customers
2463,14,31,99,4,4,5,13,Champions
2464,14,25,21,4,3,1,8,Potential Loyalists
2465,14,4,84,4,1,4,9,Potential Loyalists
2466,7,20,63,5,2,3,10,Loyal Customers
2467,365,37,84,1,4,4,9,Potential Loyalists
2468,365,28,72,1,3,4,8,Potential Loyalists
2469,7,6,21,5,1,1,7,Potential Loyalists
2470,365,27,92,1,3,5,9,Potential Loyalists
2471,14,29,72,4,3,4,11,Loyal Customers
2472,365,1,83,1,1,4,6,At Risk
2473,365,31,73,1,4,4,9,Potential Loyalists
2474,90,28,98,2,3,5,10,Loyal Customers
2475,90,19,76,2,2,4,8,Potential Loyalists
2476,30,36,43,3,4,2,9,Potential Loyalists
2477,30,28,60,3,3,3,9,Potential Loyalists
2478,7,29,40,5,3,2,10,Loyal Customers
2479,90,9,93,2,1,5,8,Potential Loyalists
2480,90,26,98,2,3,5,10,Loyal Customers
2481,14,7,91,4,1,5,10,Loyal Customers
2482,7,35,92,5,4,5,14,Champions
2483,90,46,87,2,5,5,12,Loyal Customers
2484,30,8,96,3,1,5,9,Potential Loyalists
2485,90,50,97,2,5,5,12,Loyal Customers
2486,365,37,55,1,4,3,8,Potential Loyalists
2487,14,6,58,4,1,3,8,Potential Loyalists
2488,14,16,21,4,2,1,7,Potential Loyalists
2489,30,30,82,3,3,4,10,Loyal Customers
2490,90,50,34,2,5,1,8,Potential Loyalists
2491,90,5,78,2,1,4,7,Potential Loyalists
2492,30,15,47,3,2,2,7,Potential Loyalists
2493,14,34,96,4,4,5,13,Champions
2494,90,6,23,2,1,1,4,Low Value / Churn Risk
2495,365,26,27,1,3,1,5,At Risk
2496,90,34,37,2,4,2,8,Potential Loyalists
2497,7,37,79,5,4,4,13,Champions
2498,365,28,40,1,3,2,6,At Risk
2499,14,38,39,4,4,2,10,Loyal Customers
2500,90,2,73,2,1,4,7,Potential Loyalists
2501,14,32,84,4,4,4,12,Loyal Customers
2502,14,30,94,4,3,5,12,Loyal Customers
2503,90,17,47,2,2,2,6,At Risk
2504,14,5,77,4,1,4,9,Potential Loyalists
2505,14,31,94,4,4,5,13,Champions
2506,90,43,75,2,5,4,11,Loyal Customers
2507,365,19,82,1,2,4,7,Potential Loyalists
2508,90,32,36,2,4,2,8,Potential Loyalists
2509,14,5,90,4,1,5,10,Loyal Customers
2510,90,9,48,2,1,2,5,At Risk
2511,7,48,42,5,5,2,12,Loyal Customers
2512,90,1,33,2,1,1,4,Low Value / Churn Risk
2513,30,20,63,3,2,3,8,Potential Loyalists
2514,365,42,53,1,5,3,9,Potential Loyalists
2515,14,45,37,4,5,2,11,Loyal Customers
2516,30,41,92,3,5,5,13,Champions
2517,90,36,73,2,4,4,10,Loyal Customers
2518,365,10,38,1,1,2,4,Low Value / Churn Risk
2519,365,31,51,1,4,2,7,Potential Loyalists
2520,90,21,90,2,3,5,10,Loyal Customers
2521,90,16,56,2,2,3,7,Potential Loyalists
2522,90,18,33,2,2,1,5,At Risk
2523,7,20,53,5,2,3,10,Loyal Customers
2524,365,21,24,1,3,1,5,At Risk
2525,90,23,59,2,3,3,8,Potential Loyalists
2526,7,20,72,5,2,4,11,Loyal Customers
2527,14,30,28,4,3,1,8,Potential Loyalists
2528,90,33,36,2,4,2,8,Potential Loyalists
2529,30,31,47,3,4,2,9,Potential Loyalists
2530,30,48,62,3,5,3,11,Loyal Customers
2531,7,28,98,5,3,5,13,Champions
2532,90,7,28,2,1,1,4,Low Value / Churn Risk
2533,7,4,86,5,1,5,11,Loyal Customers
2534,14,49,46,4,5,2,11,Loyal Customers
2535,7,22,42,5,3,2,10,Loyal Customers
2536,14,39,80,4,4,4,12,Loyal Customers
2537,90,45,39,2,5,2,9,Potential Loyalists
2538,14,30,49,4,3,2,9,Potential Loyalists
2539,14,33,32,4,4,1,9,Potential Loyalists
2540,14,24,73,4,3,4,11,Loyal Customers
2541,90,11,42,2,2,2,6,At Risk
2542,90,13,58,2,2,3,7,Potential Loyalists
2543,365,27,22,1,3,1,5,At Risk
2544,14,30,56,4,3,3,10,Loyal Customers
2545,90,39,70,2,4,4,10,Loyal Customers
2546,365,10,50,1,1,2,4,Low Value / Churn Risk
2547,90,4,21,2,1,1,4,Low Value / Churn Risk
2548,7,16,97,5,2,5,12,Loyal Customers
2549,30,34,63,3,4,3,10,Loyal Customers
2550,90,11,60,2,2,3,7,Potential Loyalists
2551,14,30,52,4,3,3,10,Loyal Customers
2552,365,40,32,1,4,1,6,At Risk
2553,365,13,48,1,2,2,5,At Risk
2554,90,28,25,2,3,1,6,At Risk
2555,14,49,68,4,5,4,13,Champions
2556,7,23,74,5,3,4,12,Loyal Customers
2557,90,4,88,2,1,5,8,Potential Loyalists
2558,14,17,23,4,2,1,7,Potential Loyalists
2559,14,24,32,4,3,1,8,Potential Loyalists
2560,90,21,71,2,3,4,9,Potential Loyalists
2561,14,17,62,4,2,3,9,Potential Loyalists
2562,90,22,20,2,3,1,6,At Risk
2563,14,27,62,4,3,3,10,Loyal Customers
2564,90,1,81,2,1,4,7,Potential Loyalists
2565,7,27,90,5,3,5,13,Champions
2566,90,8,43,2,1,2,5,At Risk
2567,90,43,38,2,5,2,9,Potential Loyalists
2568,14,24,25,4,3,1,8,Potential Loyalists
2569,14,29,98,4,3,5,12,Loyal Customers
2570,14,10,75,4,1,4,9,Potential Loyalists
2571,14,12,27,4,2,1,7,Potential Loyalists
2572,14,48,27,4,5,1,10,Loyal Customers
2573,90,40,42,2,4,2,8,Potential Loyalists
2574,365,1,90,1,1,5,7,Potential Loyalists
2575,14,26,63,4,3,3,10,Loyal Customers
2576,365,9,96,1,1,5,7,Potential Loyalists
2577,90,19,40,2,2,2,6,At Risk
2578,30,37,39,3,4,2,9,Potential Loyalists
2579,90,3,48,2,1,2,5,At Risk
2580,7,40,20,5,4,1,10,Loyal Customers
2581,90,13,29,2,2,1,5,At Risk
2582,30,48,81,3,5,4,12,Loyal Customers
2583,90,4,98,2,1,5,8,Potential Loyalists
2584,7,9,93,5,1,5,11,Loyal Customers
2585,14,26,30,4,3,1,8,Potential Loyalists
2586,7,19,37,5,2,2,9,Potential Loyalists
2587,90,1,28,2,1,1,4,Low Value / Churn Risk
2588,90,29,29,2,3,1,6,At Risk
2589,14,38,49,4,4,2,10,Loyal Customers
2590,365,31,53,1,4,3,8,Potential Loyalists
2591,365,35,66,1,4,3,8,Potential Loyalists
2592,90,40,61,2,4,3,9,Potential Loyalists
2593,90,13,23,2,2,1,5,At Risk
2594,90,9,36,2,1,2,5,At Risk
2595,90,25,81,2,3,4,9,Potential Loyalists
2596,14,3,56,4,1,3,8,Potential Loyalists
2597,30,35,78,3,4,4,11,Loyal Customers
2598,14,13,25,4,2,1,7,Potential Loyalists
2599,365,31,86,1,4,5,10,Loyal Customers
2600,30,48,99,3,5,5,13,Champions
2601,14,6,83,4,1,4,9,Potential Loyalists
2602,30,43,33,3,5,1,9,Potential Loyalists
2603,90,1,44,2,1,2,5,At Risk
2604,365,8,58,1,1,3,5,At Risk
2605,7,6,54,5,1,3,9,Potential Loyalists
2606,14,32,93,4,4,5,13,Champions
2607,14,46,98,4,5,5,14,Champions
2608,90,38,36,2,4,2,8,Potential Loyalists
2609,14,48,68,4,5,4,13,Champions
2610,14,18,95,4,2,5,11,Loyal Customers
2611,90,25,93,2,3,5,10,Loyal Customers
2612,14,4,99,4,1,5,10,Loyal Customers
2613,90,27,22,2,3,1,6,At Risk
2614,30,14,88,3,2,5,10,Loyal Customers
2615,14,36,65,4,4,3,11,Loyal Customers
2616,90,6,62,2,1,3,6,At Risk
2617,365,46,55,1,5,3,9,Potential Loyalists
2618,365,29,97,1,3,5,9,Potential Loyalists
2619,30,12,77,3,2,4,9,Potential Loyalists
2620,7,47,40,5,5,2,12,Loyal Customers
2621,365,28,23,1,3,1,5,At Risk
2622,365,21,46,1,3,2,6,At Risk
2623,365,15,75,1,2,4,7,Potential Loyalists
2624,365,38,76,1,4,4,9,Potential Loyalists
2625,365,19,59,1,2,3,6,At Risk
2626,7,31,51,5,4,2,11,Loyal Customers
2627,90,30,46,2,3,2,7,Potential Loyalists
2628,90,40,26,2,4,1,7,Potential Loyalists
2629,14,42,51,4,5,2,11,Loyal Customers
2630,365,25,44,1,3,2,6,At Risk
2631,90,20,82,2,2,4,8,Potential Loyalists
2632,7,3,44,5,1,2,8,Potential Loyalists
2633,365,14,27,1,2,1,4,Low Value / Churn Risk
2634,14,32,90,4,4,5,13,Champions
2635,90,20,58,2,2,3,7,Potential Loyalists
2636,14,34,80,4,4,4,12,Loyal Customers
2637,365,6,40,1,1,2,4,Low Value / Churn Risk
2638,365,2,23,1,1,1,3,Low Value / Churn Risk
2639,365,35,34,1,4,1,6,At Risk
2640,90,33,35,2,4,2,8,Potential Loyalists
2641,14,45,75,4,5,4,13,Champions
2642,90,20,60,2,2,3,7,Potential Loyalists
2643,365,48,87,1,5,5,11,Loyal Customers
2644,30,37,41,3,4,2,9,Potential Loyalists
2645,90,4,83,2,1,4,7,Potential Loyalists
2646,14,24,81,4,3,4,11,Loyal Customers
2647,90,4,56,2,1,3,6,At Risk
2648,365,25,58,1,3,3,7,Potential Loyalists
2649,14,14,84,4,2,4,10,Loyal Customers
2650,14,14,21,4,2,1,7,Potential Loyalists
2651,90,46,35,2,5,2,9,Potential Loyalists
2652,90,27,43,2,3,2,7,Potential Loyalists
2653,30,46,20,3,5,1,9,Potential Loyalists
2654,90,24,36,2,3,2,7,Potential Loyalists
2655,365,4,70,1,1,4,6,At Risk
2656,14,2,83,4,1,4,9,Potential Loyalists
2657,14,29,76,4,3,4,11,Loyal Customers
2658,14,7,81,4,1,4,9,Potential Loyalists
2659,30,39,47,3,4,2,9,Potential Loyalists
2660,14,46,35,4,5,2,11,Loyal Customers
2661,365,44,85,1,5,5,11,Loyal Customers
2662,365,20,96,1,2,5,8,Potential Loyalists
2663,14,44,98,4,5,5,14,Champions
2664,365,23,52,1,3,3,7,Potential Loyalists
2665,7,37,84,5,4,4,13,Champions
2666,7,4,71,5,1,4,10,Loyal Customers
2667,14,14,95,4,2,5,11,Loyal Customers
2668,14,31,47,4,4,2,10,Loyal Customers
2669,90,9,75,2,1,4,7,Potential Loyalists
2670,7,31,28,5,4,1,10,Loyal Customers
2671,14,26,44,4,3,2,9,Potential Loyalists
2672,90,41,64,2,5,3,10,Loyal Customers
2673,365,13,28,1,2,1,4,Low Value / Churn Risk
2674,30,4,21,3,1,1,5,At Risk
2675,90,15,41,2,2,2,6,At Risk
2676,14,38,38,4,4,2,10,Loyal Customers
2677,14,3,77,4,1,4,9,Potential Loyalists
2678,90,6,43,2,1,2,5,At Risk
2679,14,34,91,4,4,5,13,Champions
2680,90,7,68,2,1,4,7,Potential Loyalists
2681,365,21,37,1,3,2,6,At Risk
2682,30,17,23,3,2,1,6,At Risk
2683,90,5,65,2,1,3,6,At Risk
2684,14,21,30,4,3,1,8,Potential Loyalists
2685,14,42,45,4,5,2,11,Loyal Customers
2686,90,49,25,2,5,1,8,Potential Loyalists
2687,14,33,72,4,4,4,12,Loyal Customers
2688,14,12,75,4,2,4,10,Loyal Customers
2689,90,18,63,2,2,3,7,Potential Loyalists
2690,90,47,35,2,5,2,9,Potential Loyalists
2691,7,18,32,5,2,1,8,Potential Loyalists
2692,30,48,25,3,5,1,9,Potential Loyalists
2693,90,18,90,2,2,5,9,Potential Loyalists
2694,90,46,70,2,5,4,11,Loyal Customers
2695,90,34,27,2,4,1,7,Potential Loyalists
2696,14,10,92,4,1,5,10,Loyal Customers
2697,30,12,20,3,2,1,6,At Risk
2698,90,36,52,2,4,3,9,Potential Loyalists
2699,90,34,57,2,4,3,9,Potential Loyalists
2700,365,49,96,1,5,5,11,Loyal Customers
2701,7,36,68,5,4,4,13,Champions
2702,14,18,30,4,2,1,7,Potential Loyalists
2703,14,39,37,4,4,2,10,Loyal Customers
2704,7,34,42,5,4,2,11,Loyal Customers
2705,7,35,54,5,4,3,12,Loyal Customers
2706,14,1,81,4,1,4,9,Potential Loyalists
2707,90,48,40,2,5,2,9,Potential Loyalists
2708,7,19,88,5,2,5,12,Loyal Customers
2709,7,44,94,5,5,5,15,Champions
2710,14,9,54,4,1,3,8,Potential Loyalists
2711,14,3,51,4,1,2,7,Potential Loyalists
2712,30,50,22,3,5,1,9,Potential Loyalists
2713,90,7,95,2,1,5,8,Potential Loyalists
2714,365,20,57,1,2,3,6,At Risk
2715,14,16,45,4,2,2,8,Potential Loyalists
2716,14,29,92,4,3,5,12,Loyal Customers
2717,7,21,40,5,3,2,10,Loyal Customers
2718,90,19,62,2,2,3,7,Potential Loyalists
2719,14,10,90,4,1,5,10,Loyal Customers
2720,30,4,82,3,1,4,8,Potential Loyalists
2721,90,45,52,2,5,3,10,Loyal Customers
2722,14,17,70,4,2,4,10,Loyal Customers
2723,14,22,83,4,3,4,11,Loyal Customers
2724,90,3,49,2,1,2,5,At Risk
2725,14,11,91,4,2,5,11,Loyal Customers
2726,365,4,99,1,1,5,7,Potential Loyalists
2727,14,11,92,4,2,5,11,Loyal Customers
2728,14,47,87,4,5,5,14,Champions
2729,7,17,28,5,2,1,8,Potential Loyalists
2730,30,32,71,3,4,4,11,Loyal Customers
2731,365,37,32,1,4,1,6,At Risk
2732,90,44,33,2,5,1,8,Potential Loyalists
2733,90,27,75,2,3,4,9,Potential Loyalists
2734,365,46,83,1,5,4,10,Loyal Customers
2735,14,13,93,4,2,5,11,Loyal Customers
2736,14,2,29,4,1,1,6,At Risk
2737,365,45,25,1,5,1,7,Potential Loyalists
2738,90,35,76,2,4,4,10,Loyal Customers
2739,90,39,81,2,4,4,10,Loyal Customers
2740,90,39,80,2,4,4,10,Loyal Customers
2741,14,34,70,4,4,4,12,Loyal Customers
2742,30,41,81,3,5,4,12,Loyal Customers
2743,365,47,86,1,5,5,11,Loyal Customers
2744,90,17,94,2,2,5,9,Potential Loyalists
2745,30,40,66,3,4,3,10,Loyal Customers
2746,14,44,98,4,5,5,14,Champions
2747,90,21,25,2,3,1,6,At Risk
2748,90,21,62,2,3,3,8,Potential Loyalists
2749,365,16,98,1,2,5,8,Potential Loyalists
2750,365,15,53,1,2,3,6,At Risk
2751,90,26,66,2,3,3,8,Potential Loyalists
2752,30,50,52,3,5,3,11,Loyal Customers
2753,14,30,64,4,3,3,10,Loyal Customers
2754,90,48,59,2,5,3,10,Loyal Customers
2755,14,21,61,4,3,3,10,Loyal Customers
2756,365,18,97,1,2,5,8,Potential Loyalists
2757,30,41,23,3,5,1,9,Potential Loyalists
2758,30,11,98,3,2,5,10,Loyal Customers
2759,14,8,98,4,1,5,10,Loyal Customers
2760,90,42,59,2,5,3,10,Loyal Customers
2761,14,41,82,4,5,4,13,Champions
2762,90,3,82,2,1,4,7,Potential Loyalists
2763,90,10,41,2,1,2,5,At Risk
2764,90,35,52,2,4,3,9,Potential Loyalists
2765,7,2,41,5,1,2,8,Potential Loyalists
2766,90,24,70,2,3,4,9,Potential Loyalists
2767,30,47,91,3,5,5,13,Champions
2768,30,31,95,3,4,5,12,Loyal Customers
2769,14,28,25,4,3,1,8,Potential Loyalists
2770,7,13,89,5,2,5,12,Loyal Customers
2771,90,22,44,2,3,2,7,Potential Loyalists
2772,14,12,52,4,2,3,9,Potential Loyalists
2773,90,10,94,2,1,5,8,Potential Loyalists
2774,90,45,98,2,5,5,12,Loyal Customers
2775,90,42,40,2,5,2,9,Potential Loyalists
2776,7,16,25,5,2,1,8,Potential Loyalists
2777,365,6,62,1,1,3,5,At Risk
2778,90,28,24,2,3,1,6,At Risk
2779,14,24,57,4,3,3,10,Loyal Customers
2780,14,14,66,4,2,3,9,Potential Loyalists
2781,14,29,70,4,3,4,11,Loyal Customers
2782,7,33,39,5,4,2,11,Loyal Customers
2783,365,30,34,1,3,1,5,At Risk
2784,90,26,38,2,3,2,7,Potential Loyalists
2785,90,12,70,2,2,4,8,Potential Loyalists
2786,30,13,80,3,2,4,9,Potential Loyalists
2787,90,41,51,2,5,2,9,Potential Loyalists
2788,14,4,79,4,1,4,9,Potential Loyalists
2789,365,2,92,1,1,5,7,Potential Loyalists
2790,14,28,85,4,3,5,12,Loyal Customers
2791,365,24,63,1,3,3,7,Potential Loyalists
2792,14,14,60,4,2,3,9,Potential Loyalists
2793,7,11,44,5,2,2,9,Potential Loyalists
2794,14,27,57,4,3,3,10,Loyal Customers
2795,14,7,24,4,1,1,6,At Risk
2796,365,49,35,1,5,2,8,Potential Loyalists
2797,365,21,73,1,3,4,8,Potential Loyalists
2798,90,10,42,2,1,2,5,At Risk
2799,7,37,20,5,4,1,10,Loyal Customers
2800,90,9,89,2,1,5,8,Potential Loyalists
2801,14,14,76,4,2,4,10,Loyal Customers
2802,365,30,56,1,3,3,7,Potential Loyalists
2803,14,42,100,4,5,5,14,Champions
2804,30,31,44,3,4,2,9,Potential Loyalists
2805,90,48,76,2,5,4,11,Loyal Customers
2806,90,48,97,2,5,5,12,Loyal Customers
2807,365,50,39,1,5,2,8,Potential Loyalists
2808,14,10,100,4,1,5,10,Loyal Customers
2809,90,45,62,2,5,3,10,Loyal Customers
2810,90,27,98,2,3,5,10,Loyal Customers
2811,14,10,31,4,1,1,6,At Risk
2812,90,19,89,2,2,5,9,Potential Loyalists
2813,90,1,91,2,1,5,8,Potential Loyalists
2814,90,39,50,2,4,2,8,Potential Loyalists
2815,30,14,32,3,2,1,6,At Risk
2816,90,40,67,2,4,3,9,Potential Loyalists
2817,7,45,28,5,5,1,11,Loyal Customers
2818,7,6,65,5,1,3,9,Potential Loyalists
2819,365,12,73,1,2,4,7,Potential Loyalists
2820,30,19,27,3,2,1,6,At Risk
2821,14,5,89,4,1,5,10,Loyal Customers
2822,30,37,72,3,4,4,11,Loyal Customers
2823,90,33,37,2,4,2,8,Potential Loyalists
2824,14,47,63,4,5,3,12,Loyal Customers
2825,90,49,90,2,5,5,12,Loyal Customers
2826,365,28,62,1,3,3,7,Potential Loyalists
2827,365,23,43,1,3,2,6,At Risk
2828,14,11,96,4,2,5,11,Loyal Customers
2829,90,33,83,2,4,4,10,Loyal Customers
2830,7,47,67,5,5,3,13,Champions
2831,90,13,90,2,2,5,9,Potential Loyalists
2832,7,4,53,5,1,3,9,Potential Loyalists
2833,90,40,37,2,4,2,8,Potential Loyalists
2834,30,19,56,3,2,3,8,Potential Loyalists
2835,7,17,43,5,2,2,9,Potential Loyalists
2836,365,7,84,1,1,4,6,At Risk
2837,14,21,50,4,3,2,9,Potential Loyalists
2838,7,44,88,5,5,5,15,Champions
2839,7,2,50,5,1,2,8,Potential Loyalists
2840,30,30,80,3,3,4,10,Loyal Customers
